time tau_xy tau_yz tau_xz sigma_xy sigma_yz sigma_xz
124350.0000 0.1562 0.0607 -0.0106 2.5723 2.7070 2.6502
124360.0000 -0.0508 -0.0674 0.1228 2.7493 2.6346 2.8037
124370.0000 0.0028 0.0816 -0.0212 2.7521 2.5240 2.8124
124380.0000 -0.0169 -0.0058 -0.0305 2.7301 2.7702 2.7317
124390.0000 0.0386 0.0761 0.1088 2.6607 2.5676 2.5996
124400.0000 0.2299 -0.0928 0.0063 2.5384 2.7053 2.6213
124410.0000 -0.0065 -0.1050 0.0563 2.5836 2.7424 2.7189
124420.0000 -0.0357 -0.0075 0.1263 2.7902 2.6231 2.8329
124430.0000 -0.0455 0.0177 0.0930 2.8461 2.8476 2.7799
124440.0000 0.0382 0.1195 0.0932 2.7735 2.7692 2.7018
124450.0000 0.0069 0.1315 -0.0521 2.5574 2.7786 2.6856
124460.0000 -0.0582 0.0480 -0.0303 2.7546 2.7099 2.6928
124470.0000 0.0632 0.0392 -0.0009 2.5309 2.6586 2.6145
124480.0000 0.0863 0.0769 -0.0346 2.7069 2.7508 2.5258
124490.0000 0.0745 0.0789 -0.0489 2.8220 2.4569 2.7165
124500.0000 0.0893 0.1483 0.2303 2.7134 2.8240 2.6976
124510.0000 0.0960 0.1681 0.2069 2.5802 2.5048 2.6636
124520.0000 -0.0004 0.2072 -0.0359 2.6291 2.6009 2.7000
124530.0000 0.1492 0.1853 0.0597 2.8607 2.3868 2.6231
124540.0000 0.1734 0.1096 0.0143 2.7597 2.5186 2.6279
124550.0000 0.1307 0.0572 -0.0185 2.7791 2.7088 2.4769
124560.0000 -0.0773 0.0261 0.0501 2.5846 2.6442 2.6312
124570.0000 0.1034 0.0212 -0.0050 2.6996 2.7152 2.7271
124580.0000 0.1564 0.0333 0.0056 2.7405 2.8094 2.6578
124590.0000 -0.0141 0.1376 0.0412 2.6951 2.6455 2.6752
124600.0000 0.0945 0.1618 -0.0256 2.6961 2.6013 2.6453
124610.0000 -0.1395 0.1588 -0.1448 2.8086 2.5668 2.8948
124620.0000 0.0102 0.0872 -0.1222 2.8127 2.7141 2.6484
124630.0000 -0.1574 0.1318 -0.0190 2.7556 2.6457 2.6021
124640.0000 -0.1025 0.0260 0.0766 2.8184 2.5646 2.5860
124650.0000 0.1038 0.2270 -0.0217 2.6368 2.5974 2.4991
124660.0000 0.0390 0.1146 0.0818 2.9108 2.4866 2.6855
124670.0000 -0.0695 0.1032 0.0850 2.6708 2.5230 2.8261
124680.0000 0.0517 0.0027 0.0775 2.6217 2.5803 2.6590
124690.0000 -0.0855 0.0309 0.2284 2.7288 2.6174 2.5914
124700.0000 0.1904 0.0092 0.1267 2.6109 2.6340 2.5859
124710.0000 -0.1021 -0.1373 0.0793 2.6184 2.7974 2.7491
124720.0000 -0.0586 -0.0348 0.1884 2.6796 2.7955 2.7137
124730.0000 0.0238 -0.0451 0.0418 2.6637 2.7979 2.6460
124740.0000 -0.0557 0.0651 0.1952 2.6430 2.9486 2.5773
124750.0000 0.0315 -0.0352 0.1117 2.6190 2.8058 2.6732
124760.0000 0.0749 -0.1212 0.1582 2.6631 2.7205 2.7837
124770.0000 0.1204 -0.0610 0.0556 2.8214 2.8494 2.7514
124780.0000 0.0372 -0.0679 -0.1186 2.6868 2.6625 2.7023
124790.0000 0.1144 0.1112 0.0203 2.8428 2.6843 2.5839
124800.0000 -0.0611 -0.0348 0.0466 2.7210 2.8320 2.5213
124810.0000 -0.1570 0.0654 0.0701 2.7717 2.9553 2.7493
124820.0000 0.0756 0.0854 0.0817 2.7391 2.7720 2.7336
124830.0000 -0.0589 -0.0839 -0.0321 2.8186 2.8612 2.6163
124840.0000 -0.0673 -0.0139 0.0238 2.5427 2.5842 2.5245
124850.0000 0.0488 -0.1163 -0.0204 2.5394 2.7167 2.6116
124860.0000 -0.0399 -0.1047 -0.1187 2.5701 2.6544 2.6088
124870.0000 0.0827 -0.1589 -0.0364 2.5537 2.6658 2.6104
124880.0000 0.0850 -0.1360 -0.0061 2.5909 2.6145 2.6525
124890.0000 -0.0898 -0.0512 -0.0100 2.4967 2.6919 2.7740
124900.0000 -0.0356 -0.1480 0.0228 2.6832 2.6521 2.7095
124910.0000 0.0711 -0.0678 -0.0906 2.6344 2.8621 2.7532
124920.0000 0.0479 -0.0733 -0.0205 2.5225 2.6626 2.5703
124930.0000 0.0826 0.0445 -0.0710 2.6310 2.7675 2.5334
124940.0000 0.0584 0.0287 -0.1857 2.7327 2.6902 2.6066
124950.0000 -0.1522 0.1352 -0.0166 2.7506 2.5217 2.8003
124960.0000 0.0065 0.0769 -0.0084 2.7493 2.7672 2.8685
124970.0000 -0.0274 0.1633 0.0489 2.6297 2.6673 2.7338
124980.0000 0.1203 0.0490 -0.0121 2.5813 2.7522 2.6900
124990.0000 0.0411 0.0321 0.0301 2.6882 2.4531 2.7620
125000.0000 0.0564 0.0371 0.0805 2.7520 2.5460 2.8081
125010.0000 0.0940 -0.0595 0.1246 2.8020 2.7937 2.7852
125020.0000 0.0977 0.0387 -0.0772 2.7660 2.5719 2.7307
125030.0000 0.0130 0.0014 0.1420 2.9317 2.7485 2.8701
125040.0000 -0.1226 0.0960 -0.0737 2.7517 2.6263 2.6603
125050.0000 -0.0448 0.1339 0.1047 2.7322 2.6199 2.7297
125060.0000 -0.1184 0.0831 0.1116 2.8699 2.7350 3.0173
125070.0000 0.1369 0.1206 0.0772 2.7412 2.6232 2.7988
125080.0000 0.0336 0.0696 0.1027 2.9399 2.6151 2.9057
125090.0000 0.0183 0.1199 0.1253 2.6680 2.4292 2.8767
125100.0000 0.0398 0.2202 0.0756 2.7969 2.5779 2.7494
125110.0000 0.1114 0.0320 0.0528 2.6674 2.7253 2.7591
125120.0000 0.2067 0.1462 -0.0899 2.7466 2.7122 2.7958
125130.0000 -0.1477 0.0557 0.1502 2.8526 2.7363 2.7634
125140.0000 -0.0139 0.0645 0.2057 2.7289 2.7391 2.7689
125150.0000 -0.1270 0.0487 0.0533 2.7329 2.5813 2.6907
125160.0000 -0.0338 0.1240 -0.0356 2.7540 2.6222 2.9422
125170.0000 0.0394 0.1657 0.0320 2.7607 2.7555 2.8634
125180.0000 0.0575 -0.0602 0.0116 2.7835 2.5455 2.7004
125190.0000 -0.0950 0.0636 0.0812 2.6916 2.8303 2.9049
125200.0000 0.0448 0.1502 0.3092 2.9214 2.7452 3.0290
125210.0000 0.0822 0.2506 0.1364 2.7300 2.8319 2.7920
125220.0000 0.0826 0.1982 -0.0987 2.8343 2.5511 2.8115
125230.0000 0.0054 -0.0350 -0.0197 2.6913 2.5941 2.7594
125240.0000 -0.0009 0.0482 0.0741 2.6962 2.5948 2.8429
125250.0000 -0.1169 -0.0097 0.0233 2.6363 2.7054 2.7603
125260.0000 0.0284 -0.0058 0.1446 2.6347 2.7687 2.6531
125270.0000 -0.0191 0.1051 0.0823 2.7252 2.8267 2.7323
125280.0000 0.0006 -0.0090 0.1830 2.6892 2.7433 2.7663
125290.0000 -0.1481 -0.2176 0.0169 2.7359 2.8171 2.7826
125300.0000 -0.0836 -0.0700 -0.2096 2.8042 2.8193 2.8204
125310.0000 -0.0933 -0.2730 -0.0682 2.6478 2.5638 2.6768
125320.0000 -0.1260 -0.1973 0.0308 2.8170 2.6621 2.6338
125330.0000 -0.1062 -0.0392 0.1711 2.6738 2.6198 2.6957
125340.0000 -0.0830 -0.1745 0.1074 2.6255 2.7520 2.6780
125350.0000 -0.0107 -0.1846 0.2362 2.5682 2.8400 2.6808
125360.0000 0.0450 -0.2777 0.0994 2.9421 2.8438 2.7405
125370.0000 -0.0913 -0.2840 -0.0077 2.8884 2.7212 2.6537
125380.0000 -0.0578 0.0355 -0.0392 2.8568 2.5634 2.6243
125390.0000 -0.0039 -0.0810 0.0656 2.6627 2.8723 2.5507
125400.0000 -0.2569 -0.3230 0.1052 2.6691 2.6817 2.6436
125410.0000 -0.1216 -0.2825 0.1048 2.5995 2.7903 2.6219
125420.0000 0.0882 0.0269 0.0405 2.7047 2.7615 2.7172
125430.0000 0.0481 -0.0365 0.1980 2.7315 2.8384 2.7706
125440.0000 0.0449 -0.0448 0.1120 2.8732 2.8665 2.6305
125450.0000 -0.0168 -0.1178 0.0487 2.7188 2.9561 2.7187
125460.0000 0.1814 -0.2482 0.0206 2.6914 2.7097 2.7635
125470.0000 0.0231 0.1177 -0.0382 2.7875 2.6515 2.5861
125480.0000 -0.1299 -0.1677 0.0835 2.7589 2.7699 2.7061
125490.0000 0.0400 -0.0426 0.2519 2.8576 2.7059 2.5837
125500.0000 -0.0489 -0.0505 0.1064 2.6931 2.6967 2.6802
125510.0000 0.0478 0.1127 -0.0753 2.6260 2.7708 2.7418
125520.0000 0.0722 0.1151 -0.0113 2.6313 2.7291 2.7935
125530.0000 0.0261 0.1322 0.1216 2.6173 2.5789 2.5974
125540.0000 0.1498 0.1507 -0.1551 2.6160 2.7504 2.6598
125550.0000 0.0898 -0.1759 -0.0007 2.6183 2.5446 2.5774
125560.0000 0.1437 -0.0875 0.0092 2.7927 2.6768 2.6318
125570.0000 0.2283 -0.0257 -0.0414 2.6919 2.6275 2.6280
125580.0000 0.1345 -0.1897 0.1070 2.7123 2.5832 2.7471
125590.0000 -0.0778 -0.0286 -0.0378 2.8083 2.6847 2.7412
125600.0000 0.0387 0.0148 0.0192 2.5931 2.6687 2.6872
125610.0000 -0.0568 -0.1190 0.0623 2.6525 2.7193 2.8054
125620.0000 -0.0616 -0.1467 0.0214 2.6647 2.7546 2.7487
125630.0000 -0.0227 -0.0574 -0.0212 2.6357 2.6963 2.8206
125640.0000 0.0287 -0.1183 -0.1356 2.7519 2.6046 2.8169
125650.0000 0.2675 0.2103 0.0385 2.6231 2.8217 2.8466
125660.0000 -0.0972 -0.0032 -0.1715 2.7217 2.8281 2.7268
125670.0000 0.0993 -0.0180 0.0320 2.7396 2.6932 2.7528
125680.0000 0.0641 0.1968 -0.0308 2.6885 2.7821 2.7683
125690.0000 -0.1037 0.2559 -0.1683 2.8053 2.6227 2.8106
125700.0000 -0.0680 0.1341 0.0510 2.6271 2.7345 2.7199
125710.0000 -0.0035 0.0010 0.1521 2.6546 2.7318 2.7258
125720.0000 -0.1352 0.1617 0.2238 2.7557 2.6410 2.8317
125730.0000 -0.1329 0.1030 0.0902 2.6274 2.6730 2.5156
125740.0000 -0.0835 0.0177 -0.0989 2.6938 2.4610 2.8049
125750.0000 0.0399 -0.1092 -0.0924 2.6544 2.6702 2.6388
125760.0000 0.0739 -0.0437 0.0546 2.7789 2.6683 2.7774
125770.0000 0.1854 -0.1747 0.1172 2.6281 2.5478 2.5327
125780.0000 -0.0021 -0.1454 -0.0951 2.8524 2.6301 2.5907
125790.0000 -0.0595 -0.1204 0.0591 2.6719 2.8445 2.7568
125800.0000 -0.0550 0.0229 -0.0222 2.6931 2.6361 2.5896
125810.0000 -0.2214 -0.2426 -0.1561 2.7166 2.7083 2.7078
125820.0000 0.0212 -0.2148 0.0775 2.7585 2.8251 2.6558
125830.0000 0.1045 -0.2375 -0.1408 2.5741 2.7341 2.7740
125840.0000 0.0450 -0.0358 -0.1313 2.5593 2.6899 2.5549
125850.0000 -0.0437 -0.1851 0.0281 2.6435 2.7333 2.6214
125860.0000 0.0629 -0.3455 0.1537 2.7156 2.8198 2.6545
125870.0000 0.0270 -0.1282 -0.0970 2.6311 2.7290 2.6185
125880.0000 0.0831 -0.0021 0.1110 2.6904 2.7650 2.6350
125890.0000 -0.0266 -0.1033 -0.0740 2.7494 2.7263 2.6389
125900.0000 -0.1872 -0.1364 0.0128 2.7669 2.8388 2.7030
125910.0000 -0.2072 -0.0366 -0.0158 2.6361 3.0340 2.8736
125920.0000 -0.0210 -0.0505 -0.2131 2.5747 2.7151 2.6184
125930.0000 -0.1728 -0.0025 0.0443 2.7071 2.7260 2.5818
125940.0000 -0.0779 -0.0749 -0.0437 2.5143 2.8123 2.6425
125950.0000 -0.0157 -0.1262 0.0479 2.5828 2.5916 2.4658
125960.0000 -0.2025 0.0192 0.1888 2.5014 2.8040 2.5144
125970.0000 -0.0818 -0.0738 0.0177 2.5882 2.6440 2.5064
125980.0000 -0.1363 0.0704 0.1454 2.6884 2.7556 2.5837
125990.0000 0.0314 -0.0245 0.0060 2.8161 2.7487 2.6394
126000.0000 0.0503 -0.0613 0.0135 2.5987 2.6363 2.6724
126010.0000 -0.0127 -0.0685 0.1060 2.6376 2.6239 2.5745
126020.0000 0.1176 -0.1176 0.3396 2.6580 2.6004 2.8750
126030.0000 -0.0233 0.0745 0.2300 2.8252 2.6357 2.8485
126040.0000 -0.0873 -0.0117 0.1252 2.6108 2.6442 2.5946
126050.0000 0.1392 -0.0433 0.1594 2.4454 2.7745 2.7634
126060.0000 0.1319 0.0287 -0.0669 2.5906 2.7642 2.6623
126070.0000 0.0290 0.1560 0.0261 2.7753 2.6402 2.5948
126080.0000 0.0211 0.0168 -0.0630 2.7558 2.5429 2.5230
126090.0000 0.2801 -0.0736 0.1610 2.8012 2.7354 2.7517
126100.0000 0.1069 0.1678 0.1379 2.7326 2.9272 2.4975
126110.0000 0.2153 0.0182 0.0998 2.7894 2.6727 2.7540
126120.0000 -0.0640 -0.0325 0.0552 2.7234 2.7230 2.5732
126130.0000 0.0908 -0.0011 0.0437 2.7811 2.7996 2.5635
126140.0000 -0.0469 -0.0949 -0.0308 2.6874 2.5431 2.5502
126150.0000 -0.1644 0.0499 0.1165 2.6426 2.6767 2.6426
126160.0000 -0.0185 0.0215 0.0736 2.5999 2.7436 2.8022
126170.0000 -0.1238 -0.1215 0.1763 2.4111 2.6595 2.6766
126180.0000 0.1392 -0.0899 -0.0589 2.5514 2.6202 2.6850
126190.0000 -0.0554 -0.1031 0.0715 2.6632 2.6720 2.5361
126200.0000 0.1832 -0.0820 0.1091 2.5384 2.7310 2.4664
126210.0000 0.1415 0.0471 0.1923 2.7553 2.5812 2.5003
126220.0000 0.0603 -0.0683 0.1528 2.6157 2.7841 2.7002
126230.0000 0.1560 -0.1573 0.2165 2.6728 2.6520 2.4394
126240.0000 0.0150 -0.0650 0.3572 2.8773 2.7464 2.7815
126250.0000 0.0205 -0.1128 0.2997 2.6196 2.6525 2.5177
126260.0000 0.0154 0.0231 0.2736 2.6298 2.5024 2.6051
126270.0000 -0.1582 -0.1341 0.0812 2.7019 2.6063 2.6896
126280.0000 -0.1122 -0.0075 0.2470 2.8268 2.6571 2.6684
126290.0000 0.1050 0.1925 0.1437 2.8693 2.6019 2.6992
126300.0000 0.2070 -0.0555 0.1656 2.6368 2.5810 2.6954
126310.0000 0.0419 0.1987 0.2461 2.8362 2.6331 2.7208
126320.0000 0.0827 0.0922 0.2299 2.5266 2.4414 2.6342
126330.0000 -0.0295 -0.0383 0.2806 2.6128 2.6608 2.5368
126340.0000 0.0748 -0.0589 0.0724 2.7601 2.5937 2.7769
126350.0000 0.2060 -0.0433 0.1773 2.7849 2.7243 2.7404
126360.0000 0.1445 -0.1843 0.0895 2.8599 2.6749 2.7325
126370.0000 0.2122 -0.1476 0.2991 2.7140 2.7274 2.7473
126380.0000 0.0707 -0.1670 0.1266 2.9417 2.8538 2.7312
126390.0000 0.0946 -0.1896 0.1451 2.6908 2.7859 2.7648
126400.0000 0.1421 -0.1503 0.2203 2.5995 2.4551 2.6282
126410.0000 0.2282 0.1382 0.1333 2.6999 2.7399 2.9441
126420.0000 0.2875 -0.0930 0.1141 2.6885 2.5609 2.7286
126430.0000 0.3560 0.0204 -0.0824 2.3755 2.6475 2.5208
126440.0000 0.1001 -0.2107 0.1783 2.8376 2.7049 2.7180
126450.0000 0.0690 -0.0662 0.0965 2.6345 2.6796 2.7367
126460.0000 0.0902 -0.1352 0.1177 2.4748 2.7350 2.8057
126470.0000 0.1013 -0.0839 0.0273 2.5389 2.7183 2.6942
126480.0000 0.1200 -0.0981 0.2510 2.6034 2.6983 2.7136
126490.0000 0.1758 -0.0435 0.0679 2.5697 2.6276 2.5734
126500.0000 0.1729 -0.0221 0.1415 2.3334 2.5593 2.5914
126510.0000 0.2054 -0.0263 -0.0050 2.5497 2.5938 2.6263
126520.0000 0.0998 -0.0787 -0.0855 2.4802 2.6764 2.7311
126530.0000 0.1923 0.0160 -0.0306 2.6593 2.5509 2.7779
126540.0000 0.0029 0.0336 0.1451 2.6479 2.6418 2.8307
126550.0000 0.1509 -0.0878 -0.0693 2.8121 2.4604 2.8647
126560.0000 0.1425 -0.0219 -0.0244 2.7847 2.7714 2.8154
126570.0000 0.1682 -0.0450 0.0590 2.6728 2.5464 2.8385
126580.0000 0.1133 -0.1859 0.0099 2.9210 2.7002 2.7915
126590.0000 0.0154 -0.2121 -0.0118 2.6976 2.5466 2.7510
126600.0000 0.2651 -0.0598 0.0602 2.6341 2.6422 2.8338
126610.0000 0.0294 -0.0334 -0.0396 2.9105 2.6983 2.8670
126620.0000 0.1357 0.0775 0.0569 2.8483 2.7414 2.9119
126630.0000 0.0436 0.0433 -0.0331 2.9312 2.7353 2.8030
126640.0000 0.2236 -0.1011 0.0883 2.9998 2.6478 2.7754
126650.0000 0.1546 0.1111 0.1105 2.8399 2.7288 2.8186
126660.0000 -0.0178 0.0334 0.0017 2.6573 2.6719 2.8451
126670.0000 0.2062 -0.0239 0.1251 2.8849 2.5849 2.8452
126680.0000 0.1171 -0.1773 0.0505 2.7916 2.7654 2.7133
126690.0000 0.1754 -0.1292 -0.1006 2.6770 2.7029 2.7340
126700.0000 0.0357 -0.0416 -0.1522 2.7783 2.7708 2.6002
126710.0000 -0.0345 -0.0914 -0.0546 2.6803 2.6826 2.7386
126720.0000 -0.0377 -0.0076 0.0029 2.6901 2.7476 2.5811
126730.0000 0.1356 0.0154 -0.2806 2.7552 2.8272 2.5316
126740.0000 0.0230 0.0711 -0.1338 2.6787 2.5925 2.7560
126750.0000 0.0472 0.0796 0.0512 2.8200 2.7901 2.7478
126760.0000 0.0367 0.0543 -0.1514 2.5043 2.6212 2.6122
126770.0000 -0.0296 0.0738 -0.0587 2.5478 2.5549 2.5816
126780.0000 -0.0905 0.0853 -0.1242 2.6319 2.6694 2.7079
126790.0000 0.0866 -0.0169 -0.0641 2.7832 2.7625 2.7575
126800.0000 0.1321 -0.0642 0.0876 2.9001 2.6913 2.6210
126810.0000 -0.1474 -0.1394 -0.1059 2.9127 2.6491 2.5413
126820.0000 -0.1230 -0.3118 -0.1036 2.8140 2.7182 2.7440
126830.0000 0.0003 -0.0639 -0.1643 2.6137 2.6538 2.7767
126840.0000 0.0636 -0.0158 -0.0122 2.9528 2.7596 2.9419
126850.0000 0.1081 -0.0941 0.0360 2.8344 2.6558 2.7224
126860.0000 0.1576 -0.2115 -0.0875 2.8500 2.8384 2.7782
126870.0000 0.0069 -0.0437 -0.0142 2.8525 2.7324 2.6226
126880.0000 0.1036 -0.1121 0.1670 2.8424 2.7532 2.5783
126890.0000 0.1244 -0.1050 -0.0654 2.7400 2.8201 2.6328
126900.0000 -0.0675 -0.1993 0.0402 2.7789 2.9130 2.8178
126910.0000 -0.0938 -0.1884 -0.0658 2.8234 2.8061 2.6976
126920.0000 0.0723 -0.2697 0.0408 2.6749 2.6802 2.5899
126930.0000 -0.0469 -0.0478 -0.0624 2.7142 2.7396 2.8186
126940.0000 -0.0423 -0.2309 0.0184 2.7294 2.8873 2.7656
126950.0000 0.1692 -0.0273 -0.0229 2.6855 2.7641 2.9217
126960.0000 0.1630 -0.0464 0.0702 2.7431 2.7246 2.7818
126970.0000 0.1355 0.0276 0.0035 2.7082 2.7254 2.7201
126980.0000 0.1719 0.0065 0.0543 2.7043 2.7130 2.7903
126990.0000 0.1326 0.0808 0.0844 2.7638 2.7116 2.8408
127000.0000 0.0043 0.2867 0.0938 2.8976 2.9910 2.8531
127010.0000 0.2234 -0.1527 0.0633 2.4882 2.8194 2.7704
127020.0000 0.0991 -0.0428 -0.0197 2.6590 2.6764 2.8143
127030.0000 -0.0121 0.0115 -0.0230 2.7505 2.8028 2.6395
127040.0000 -0.0856 -0.1199 -0.0584 2.6872 2.7355 2.8821
127050.0000 -0.1469 0.2696 0.0701 2.8173 2.6222 2.9681
127060.0000 -0.1339 0.2303 0.1239 2.6108 2.5267 2.8293
127070.0000 -0.1198 0.1403 -0.0518 2.7252 2.8534 2.7156
127080.0000 -0.0164 0.2618 -0.1252 2.7668 2.7989 2.6351
127090.0000 -0.0577 0.0202 -0.0044 2.7374 2.7566 2.7234
127100.0000 0.0476 -0.0314 -0.0225 2.8235 2.8526 2.7638
127110.0000 0.0042 0.1472 -0.1002 2.7003 2.8238 2.7184
127120.0000 0.0391 -0.1261 0.1007 2.7680 2.7779 2.8489
127130.0000 0.0681 0.0617 -0.0009 2.6465 2.8916 2.8183
127140.0000 0.0925 -0.0039 -0.1224 2.8763 2.7817 2.8501
127150.0000 -0.0300 0.0753 -0.0239 2.8912 2.8715 2.6369
127160.0000 0.1194 -0.1291 0.0585 2.6740 2.6948 2.6438
127170.0000 0.0962 -0.0414 -0.0451 2.8675 2.7462 2.6815
127180.0000 -0.0104 -0.0348 -0.0903 2.8254 2.7185 2.7359
127190.0000 0.0614 -0.0498 -0.1572 2.6506 2.6541 2.6920
127200.0000 0.0985 -0.0859 0.0721 2.8113 2.7720 2.7348
127210.0000 -0.0366 -0.0914 0.0458 2.7378 2.7393 2.8353
127220.0000 0.0469 -0.1354 -0.0754 2.6877 2.7230 2.9447
127230.0000 0.2146 0.0340 -0.1213 2.8523 2.7594 2.8003
127240.0000 -0.0071 0.1840 -0.0216 2.7676 2.8289 2.8576
127250.0000 0.1330 -0.1455 -0.0624 2.6787 2.7038 2.5688
127260.0000 0.0860 -0.2220 0.0677 2.9030 2.7647 2.7692
127270.0000 -0.0394 0.0481 0.2097 2.7755 2.7890 2.8300
127280.0000 0.1226 0.1115 -0.0421 2.7547 2.7755 2.6875
127290.0000 0.0199 -0.0440 -0.0391 2.6697 2.8298 2.6787
127300.0000 0.1022 -0.0419 -0.0939 2.7227 2.7306 2.5464
127310.0000 0.0853 -0.1101 -0.0748 2.8930 2.8360 2.7054
127320.0000 0.0095 0.0787 0.0071 2.6881 3.0195 2.7645
127330.0000 -0.0771 0.1205 0.0460 2.7384 2.8201 2.6326
127340.0000 -0.0738 0.0243 -0.0234 2.6734 2.8081 2.6703
127350.0000 0.1296 -0.1214 -0.0804 2.7259 2.7479 2.4262
127360.0000 -0.1549 0.0005 -0.2345 2.7512 2.6915 2.5361
127370.0000 0.0508 -0.0214 -0.2353 2.8650 2.7321 2.9188
127380.0000 -0.0151 -0.0592 -0.0772 2.7002 2.8004 2.6732
127390.0000 -0.0965 -0.1292 -0.1159 2.8418 2.7282 2.6606
127400.0000 -0.1566 -0.1880 -0.2125 2.6342 2.5455 2.7247
127410.0000 0.0234 -0.1200 -0.0832 2.7618 2.5391 2.5708
127420.0000 0.0208 -0.0163 -0.1223 2.6948 2.7355 2.6651
127430.0000 0.1986 -0.0979 -0.0147 2.9353 2.7009 2.8055
127440.0000 0.2780 0.0754 -0.2369 2.8003 2.8300 2.6968
127450.0000 0.1242 0.0831 -0.1632 2.8233 2.7230 2.7990
127460.0000 0.1054 0.0147 -0.1762 2.9015 2.8157 2.9231
127470.0000 -0.0328 0.0187 -0.0886 2.7590 2.8059 2.8019
127480.0000 0.0236 0.0100 -0.0648 2.8480 2.8519 2.7692
127490.0000 0.2470 -0.1058 -0.1820 2.9244 2.7934 3.0234
127500.0000 0.1716 -0.0370 -0.4208 2.9360 2.8394 2.7265
127510.0000 0.1977 0.0561 -0.2417 2.6701 2.7664 2.7268
127520.0000 -0.0176 -0.0515 -0.1706 2.7284 2.6682 2.8316
127530.0000 0.2320 -0.1188 -0.1666 2.7402 2.7748 2.8578
127540.0000 0.1146 -0.0369 -0.1098 2.6890 2.6159 2.7573
127550.0000 -0.0298 -0.0697 -0.2088 2.6799 2.6233 2.7773
127560.0000 0.0706 -0.0899 -0.1622 2.6246 2.5835 2.8056
127570.0000 0.1426 0.0638 -0.1661 2.7105 2.6840 2.7137
127580.0000 0.3316 -0.0500 -0.1594 2.8622 2.7042 2.9151
127590.0000 0.3275 -0.0402 -0.1663 2.8494 2.5535 2.7362
127600.0000 0.3220 0.1213 -0.1033 2.8494 2.5411 2.7737
127610.0000 0.0270 0.0200 -0.2387 2.8514 2.6891 2.5637
127620.0000 0.0416 -0.0557 -0.0925 2.7893 2.7133 2.8382
127630.0000 0.0821 -0.0744 -0.0490 2.6247 2.5978 2.8976
127640.0000 0.2801 -0.1669 -0.0788 2.7853 2.8530 2.6716
127650.0000 0.2181 0.0179 -0.1159 2.7772 2.8065 2.6773
127660.0000 0.1758 0.0141 -0.0956 2.9236 2.7899 2.7697
127670.0000 0.2257 -0.0332 0.0037 2.8126 2.7794 2.9451
127680.0000 0.3200 -0.0883 0.0349 2.8769 2.6345 2.8443
127690.0000 0.1820 -0.0481 -0.2041 2.8839 2.7353 2.7162
127700.0000 0.3562 0.0428 -0.1521 2.7368 2.7618 2.7490
127710.0000 0.1855 -0.1064 -0.0865 2.7865 2.8193 2.9227
127720.0000 0.0314 -0.0956 -0.0539 2.7299 2.7465 2.8186
127730.0000 0.2779 -0.0667 -0.0775 2.7693 2.8335 3.0274
127740.0000 0.2276 0.0545 -0.0234 2.7878 2.7400 2.7604
127750.0000 0.1861 -0.2062 0.0880 2.7031 2.6562 2.9622
127760.0000 0.0793 -0.1033 0.1743 2.7195 2.7899 2.7569
127770.0000 -0.0372 -0.1813 0.1967 2.6416 2.7751 2.7241
127780.0000 0.0793 -0.1874 0.1183 2.7022 2.6898 2.7091
127790.0000 0.1322 -0.0783 0.2477 2.5093 2.7940 2.7292
127800.0000 0.1715 -0.1219 0.1022 2.7218 2.8781 2.8040
127810.0000 0.0001 -0.0886 0.1241 2.5794 2.7595 2.7791
127820.0000 0.0812 -0.1333 0.1738 2.4911 2.7883 2.6236
127830.0000 0.0807 -0.1371 -0.0486 2.7328 2.7264 2.5864
127840.0000 0.0994 -0.0397 0.0538 2.7334 2.7957 2.6229
127850.0000 -0.0014 -0.0817 0.1213 2.6833 2.9024 2.7572
127860.0000 0.0165 0.0765 -0.0010 2.7140 2.7108 2.7413
127870.0000 0.1488 0.0163 0.1220 2.6364 2.5865 2.7287
127880.0000 0.1894 0.1023 -0.0704 2.6275 2.6202 2.8075
127890.0000 0.1807 -0.0350 -0.1488 2.5598 2.6417 2.6572
127900.0000 0.0666 0.0256 0.0740 2.6604 2.7802 2.6828
127910.0000 0.0355 -0.1384 0.1154 2.6455 2.7242 2.6271
127920.0000 -0.0489 -0.1969 0.1039 2.7163 2.6152 2.5717
127930.0000 -0.0373 -0.1283 0.0909 2.6706 2.5579 2.8293
127940.0000 0.0198 -0.0258 -0.0715 2.7551 2.7766 2.5696
127950.0000 0.1112 0.0305 -0.0765 2.5347 2.7781 2.6074
127960.0000 0.1170 -0.0463 -0.1632 2.6855 2.6593 2.7176
127970.0000 -0.0445 -0.1418 -0.1508 2.8492 2.6875 2.7347
127980.0000 0.0065 -0.0029 -0.0187 2.6951 2.6229 2.7194
127990.0000 -0.1311 -0.0253 -0.1075 2.8006 2.5268 2.6795
128000.0000 -0.0399 0.0858 -0.0484 2.6992 2.5970 2.7187
128010.0000 0.0088 0.0172 -0.0903 2.5721 2.6999 2.7568
128020.0000 -0.0251 -0.1116 0.0759 2.7624 2.7488 2.7937
128030.0000 0.0127 -0.0747 0.0881 2.6614 2.7127 2.8098
128040.0000 0.0126 -0.0198 -0.0815 2.8275 2.8346 2.8422
128050.0000 0.0101 0.1280 -0.1065 2.8425 2.6810 2.8528
128060.0000 -0.1223 0.0554 -0.0554 2.6915 2.6890 2.7596
128070.0000 -0.1276 -0.1534 0.0334 2.6209 2.6738 2.7634
