time tau_xy tau_yz tau_xz sigma_xy sigma_yz sigma_xz
3600.0000 -0.1002 0.0158 0.0633 2.7167 2.7426 2.6443
3610.0000 -0.1661 0.1454 0.0278 2.6516 2.7555 2.7654
3620.0000 -0.1687 0.0992 0.0598 2.7819 2.8107 2.7002
3630.0000 -0.1668 0.1218 0.0621 2.6253 2.6747 2.5689
3640.0000 -0.1582 0.2320 0.1081 2.5589 2.8572 2.6243
3650.0000 -0.2460 0.1394 -0.1737 2.7287 2.8298 2.6095
3660.0000 -0.1612 0.2993 -0.0794 2.6572 2.8229 2.7090
3670.0000 -0.1684 0.2347 -0.0790 2.4936 2.8972 2.6318
3680.0000 -0.1469 0.2292 0.1368 2.6384 2.7610 2.5518
3690.0000 -0.0993 0.0329 0.0331 2.6510 2.8900 2.7311
3700.0000 -0.1395 0.2761 0.1561 2.6562 2.8345 2.7166
3710.0000 -0.1625 0.1663 0.1019 2.6991 2.8840 2.9174
3720.0000 -0.2195 0.1987 0.0962 2.6778 2.7160 2.6995
3730.0000 -0.0624 0.1108 0.0558 2.5719 2.8875 2.7223
3740.0000 -0.1361 0.2193 0.0944 2.5879 2.9850 2.7339
3750.0000 -0.1739 0.1072 0.0314 2.6226 2.8873 2.7303
3760.0000 -0.0890 0.2644 0.1284 2.6168 2.8283 2.5727
3770.0000 -0.2417 0.2386 -0.0208 2.7273 2.7197 2.6779
3780.0000 -0.0727 0.2359 -0.1104 2.7232 2.7697 2.7480
3790.0000 -0.0280 0.2957 -0.1190 2.6578 2.7925 2.7172
3800.0000 -0.2429 0.1604 -0.1187 2.9162 2.8482 2.7199
3810.0000 -0.1846 0.1965 0.0066 2.8479 2.8984 2.5828
3820.0000 -0.1557 0.2631 -0.1595 2.8492 2.6808 2.6202
3830.0000 -0.1684 0.1342 0.0054 2.7570 2.8464 2.7791
3840.0000 -0.3041 0.1052 0.0323 2.6413 2.8241 2.6866
3850.0000 -0.1591 0.1153 -0.1027 2.7417 2.8014 2.8846
3860.0000 -0.3796 0.0263 -0.1078 2.7177 2.7372 2.7361
3870.0000 -0.1477 0.0312 0.0979 2.8876 2.8714 2.6298
3880.0000 -0.1771 0.1130 0.1804 2.9458 3.0105 2.6550
3890.0000 -0.2422 0.0278 0.1451 2.7668 2.9630 2.5943
3900.0000 -0.3652 -0.0918 0.0852 2.6577 2.8869 2.8291
3910.0000 -0.2749 -0.0550 0.0912 2.6633 2.9224 2.7760
3920.0000 -0.2331 -0.1593 -0.0029 2.6097 2.9426 2.7845
3930.0000 -0.3301 0.0387 0.0150 2.7295 2.8917 2.8230
3940.0000 -0.2258 -0.1612 0.1124 2.7245 2.7928 2.6583
3950.0000 -0.2262 0.0067 0.0841 2.6290 2.8644 2.6800
3960.0000 -0.1983 0.0485 0.1041 2.7354 2.7098 2.6880
3970.0000 -0.2392 -0.0799 0.1158 2.6655 2.7598 2.7325
3980.0000 -0.3087 -0.2131 0.0899 2.5646 2.8531 2.6396
3990.0000 -0.1351 -0.0573 0.1138 2.5586 2.9615 2.6027
4000.0000 -0.2149 -0.0415 -0.0027 2.6074 2.9117 2.7029
4010.0000 -0.1923 -0.0024 -0.0579 2.7432 2.9609 2.7821
4020.0000 -0.1732 -0.1837 -0.2207 2.5378 2.8356 2.7666
4030.0000 -0.2901 -0.1419 -0.1522 2.6483 2.8258 2.5553
4040.0000 -0.0524 -0.2232 -0.1722 2.6113 2.7728 2.5712
4050.0000 -0.1608 -0.1559 -0.1878 2.6642 2.8299 2.6277
4060.0000 -0.1616 -0.2512 -0.0792 2.7005 2.7373 2.7489
4070.0000 -0.1306 -0.1084 -0.0013 2.6750 2.8679 2.6743
4080.0000 -0.1660 0.0362 0.0609 2.7185 2.8522 2.7189
4090.0000 -0.1099 0.0005 -0.1072 2.6920 2.7771 2.6544
4100.0000 -0.2166 -0.0299 0.1515 2.7472 2.6830 2.6657
4110.0000 -0.1123 -0.0310 0.1235 2.7926 2.5885 2.6231
4120.0000 -0.0635 -0.0345 -0.0614 2.7915 2.7291 2.6761
4130.0000 0.0493 -0.0318 0.0623 2.8850 2.6883 2.7003
4140.0000 -0.0701 0.1711 0.0867 3.0578 2.6706 2.6102
4150.0000 0.0102 -0.0103 0.0651 2.7870 2.6776 2.6006
4160.0000 -0.0970 -0.1124 0.1454 2.9209 2.6989 2.7930
4170.0000 -0.0459 0.1026 0.1154 2.7939 2.7792 2.7783
4180.0000 -0.0489 0.1146 -0.0530 2.7393 3.0417 2.8864
4190.0000 -0.0115 -0.0544 -0.0161 2.7041 2.8682 2.7931
4200.0000 0.0124 0.0413 0.0553 2.9108 2.8111 2.7124
4210.0000 -0.0114 0.0203 -0.0026 2.9599 2.6533 2.7263
4220.0000 -0.0374 -0.1517 -0.1682 2.9282 2.7061 2.5680
4230.0000 -0.0649 -0.0913 -0.1167 2.8799 2.6769 2.6180
4240.0000 0.0217 -0.1609 -0.0053 2.9119 2.8061 2.7414
4250.0000 0.0593 -0.0429 -0.0561 2.8306 2.9752 2.6958
4260.0000 0.0152 -0.0205 0.0315 2.6040 2.8490 2.6189
4270.0000 -0.0631 0.1434 0.0333 2.6553 2.6967 2.6295
4280.0000 0.0155 0.0039 -0.0124 2.7805 2.7868 2.6596
4290.0000 -0.0304 -0.0048 0.0020 2.6383 2.6891 2.6387
4300.0000 0.0745 0.2134 0.0857 2.7114 2.8290 2.6773
4310.0000 -0.0446 0.0811 -0.0195 2.7968 2.8654 2.8151
4320.0000 -0.1168 -0.0321 -0.0477 2.8446 2.9744 2.8633
4330.0000 -0.0086 -0.0499 0.1455 2.7113 2.9217 2.4749
4340.0000 -0.1153 -0.0582 0.2080 2.6849 2.8210 2.6942
4350.0000 -0.0432 0.0517 0.0618 2.8729 2.9346 2.5461
4360.0000 -0.0555 0.0951 0.1941 2.8598 2.8412 2.6343
4370.0000 0.0283 -0.1428 0.1126 2.8228 2.7637 2.6087
4380.0000 0.0886 -0.1832 0.1504 2.8305 2.7603 2.5655
4390.0000 -0.0925 -0.0469 0.0153 2.6701 2.8307 2.6311
4400.0000 0.0586 -0.1001 0.1707 2.7595 2.7199 2.7766
4410.0000 0.0158 -0.0649 0.1405 2.6991 2.7814 2.6997
4420.0000 0.0275 -0.0177 0.1737 2.8019 2.7452 2.7159
4430.0000 -0.1885 -0.1092 0.1304 2.7611 2.6757 2.6455
4440.0000 0.0598 -0.0532 0.1961 2.8565 2.9235 2.8023
4450.0000 0.0481 -0.0238 0.1767 2.8537 2.7161 2.9743
4460.0000 0.0904 -0.0367 0.1931 2.8367 2.8279 2.7504
4470.0000 0.0925 -0.1065 0.0893 2.7988 2.7374 2.7926
4480.0000 -0.0343 -0.0116 0.0869 2.8426 2.8530 2.6933
4490.0000 -0.0665 -0.1071 0.1495 2.8470 2.7416 2.7185
4500.0000 0.0188 -0.0707 0.1839 2.7679 2.8226 2.8213
4510.0000 0.0707 -0.0625 0.1709 2.9173 2.8153 2.8439
4520.0000 0.0202 0.0497 0.2521 2.8911 2.7348 2.7573
4530.0000 -0.0493 0.0832 0.2740 2.7877 2.7406 2.7468
4540.0000 0.0557 0.0460 0.3470 2.9352 2.7106 2.7643
4550.0000 -0.0010 0.0312 0.2346 2.8494 2.8438 2.7493
4560.0000 -0.0396 -0.0613 0.1869 2.8741 2.8949 2.6762
4570.0000 -0.0422 -0.1011 0.1085 2.8430 2.7229 2.7271
4580.0000 -0.1143 -0.1117 0.1568 2.8557 2.6948 2.6804
4590.0000 0.0220 -0.0374 0.1328 2.6791 2.7386 2.8139
4600.0000 0.0221 -0.0038 0.1163 2.7409 2.6921 2.8185
4610.0000 -0.0884 0.0157 0.1272 2.8010 2.8316 2.6939
4620.0000 -0.1103 0.0673 0.1552 2.7834 2.7115 2.6759
4630.0000 -0.1152 0.2385 0.1621 2.9293 2.7751 2.7704
4640.0000 0.0633 0.0088 0.0960 2.7384 2.6364 2.6823
4650.0000 -0.0435 0.0357 0.1650 2.7548 2.7262 2.8179
4660.0000 -0.0577 0.0805 0.2777 2.5525 2.8576 2.8353
4670.0000 -0.2355 0.1701 0.1829 2.6571 2.7286 2.8514
4680.0000 -0.1726 0.0850 0.1688 2.9602 2.6709 2.6893
4690.0000 -0.1671 0.0153 0.0436 2.7247 2.7011 2.8385
4700.0000 -0.2264 0.0218 0.2496 2.7982 2.6552 2.6388
4710.0000 -0.1686 0.1562 0.1172 2.8350 2.6828 2.5829
4720.0000 -0.0422 0.1625 0.1829 2.7981 2.8863 2.6132
4730.0000 0.0185 0.0830 0.2079 2.8735 2.8075 2.6229
4740.0000 0.0369 0.3172 0.1275 2.8167 2.6755 2.5717
4750.0000 -0.0669 -0.0392 0.0746 2.8391 2.8717 2.6512
4760.0000 -0.0385 0.1357 0.1529 2.7852 2.7903 2.6457
4770.0000 -0.0004 0.1846 0.0341 2.7642 2.7229 2.7744
4780.0000 0.1414 0.0967 -0.0036 2.6987 2.6964 2.6522
4790.0000 0.1389 0.1899 0.0521 2.6997 2.8454 2.7339
4800.0000 -0.0236 0.1334 0.1017 2.8781 2.8208 2.7066
4810.0000 -0.0489 0.0503 0.1304 2.7129 2.7896 2.7972
4820.0000 0.0494 0.1505 0.1822 2.7732 2.7600 2.6927
4830.0000 0.0778 0.1739 0.2281 2.7605 2.7581 2.6087
4840.0000 0.0986 0.2773 0.2381 2.7434 2.7765 2.7420
4850.0000 0.1549 0.1706 0.2873 2.7944 2.6374 2.6927
4860.0000 0.0496 0.1204 0.0588 2.7830 2.7224 2.8450
4870.0000 0.0837 0.1817 0.1279 2.6675 2.7081 2.8297
4880.0000 0.1065 0.2074 0.1703 2.7335 2.7460 2.7643
4890.0000 0.0297 0.0005 -0.0051 2.6723 2.5587 2.7032
4900.0000 0.1391 0.1561 -0.0210 2.7113 2.6854 2.6570
4910.0000 0.0905 0.1928 0.0678 2.7046 2.7687 2.7800
4920.0000 -0.0961 0.1015 0.0717 2.6232 2.6568 2.6781
4930.0000 -0.0125 -0.0316 0.1188 2.7337 2.7710 2.8017
4940.0000 0.0082 -0.0301 0.0719 2.8581 2.7594 2.6747
4950.0000 -0.2140 0.0070 0.1446 2.7600 2.8109 2.7196
4960.0000 -0.0328 0.1165 0.1334 2.7380 2.8168 2.7684
4970.0000 -0.0700 0.0365 0.1490 2.7610 2.8229 2.5197
4980.0000 -0.0477 -0.0339 0.2597 2.6786 2.6685 2.6181
4990.0000 -0.0380 0.3596 0.1504 2.6087 2.7006 2.5824
5000.0000 0.0312 0.2636 0.0899 2.8020 2.7769 2.5775
5010.0000 0.0168 0.1413 0.1870 2.7289 2.6741 2.5772
5020.0000 0.0107 0.0554 0.2037 2.8126 2.7698 2.5290
5030.0000 0.2028 0.1607 -0.0474 3.0261 2.8163 2.7782
5040.0000 0.3450 0.0693 -0.0198 2.7740 2.5909 2.7978
5050.0000 0.2076 0.1064 0.0585 2.7399 2.6098 2.6301
5060.0000 0.1580 0.0801 0.0867 2.8732 2.6367 2.6018
5070.0000 0.1616 0.1885 0.0095 2.7843 2.6919 2.6118
5080.0000 0.1286 0.1275 0.0757 2.7599 2.7007 2.5474
5090.0000 0.0800 0.3225 -0.0657 2.7740 2.6237 2.6522
5100.0000 0.1489 0.0926 -0.0394 2.6960 2.6731 2.5608
5110.0000 0.0814 0.1021 -0.0023 2.7573 2.7144 2.4479
5120.0000 0.1858 0.2153 0.0680 2.7011 2.5307 2.5477
5130.0000 0.0483 0.3311 0.0224 2.8052 2.5866 2.7062
5140.0000 -0.0102 0.3267 0.0045 2.8425 2.6797 2.7418
5150.0000 0.0137 0.2797 -0.0324 2.8626 2.7111 2.8817
5160.0000 0.0431 0.1503 0.0584 2.7830 2.7727 2.8077
5170.0000 0.0595 0.0480 0.0789 2.8378 2.7179 2.7871
5180.0000 -0.0607 0.0366 0.0255 3.0590 2.9167 2.7556
5190.0000 -0.0055 0.1406 0.0476 2.7936 2.7036 2.6964
5200.0000 -0.0730 0.0961 -0.0463 2.7881 2.8091 2.7829
5210.0000 -0.0702 0.0149 0.1112 2.8211 2.7408 2.6244
5220.0000 -0.0321 0.1981 -0.0707 2.7914 2.6925 2.6596
5230.0000 0.0913 0.1087 0.0885 2.7994 2.6911 2.7745
5240.0000 -0.1232 0.1846 0.1870 2.6578 2.6331 2.7345
5250.0000 -0.0132 0.0609 -0.0434 2.6599 2.5484 2.7460
5260.0000 -0.0682 0.1238 0.2005 2.6736 2.5852 2.6613
5270.0000 -0.0146 0.1644 0.0799 2.6740 2.5973 2.6359
5280.0000 0.0881 0.0510 -0.0164 2.6659 2.6034 2.6832
5290.0000 0.1415 0.0986 0.0977 2.7392 2.5639 2.7343
5300.0000 0.0899 0.0785 -0.0537 2.6150 2.7608 2.8142
5310.0000 0.0568 0.1645 0.1118 2.6851 2.6972 2.7179
5320.0000 0.0420 -0.0432 0.0693 2.5294 2.7586 2.6264
5330.0000 -0.0343 0.1300 0.1248 2.5556 2.7819 2.7257
5340.0000 0.1040 -0.0451 0.0955 2.5761 2.6688 2.7181
5350.0000 -0.0097 -0.0564 0.1507 2.6967 2.7312 2.8207
5360.0000 0.0287 0.0770 0.0881 2.7258 2.7479 2.6641
5370.0000 0.1383 0.0833 0.1618 2.5532 2.6934 2.7431
5380.0000 0.1735 0.0055 0.2152 2.6974 2.7157 2.9424
5390.0000 0.1118 0.2108 0.1595 2.7809 2.7450 2.7364
5400.0000 0.1325 0.1512 0.1974 2.7862 2.7220 2.7605
5410.0000 0.1263 0.0842 -0.0813 2.7682 2.7097 2.6762
5420.0000 0.1594 0.2679 -0.1133 2.7075 2.5508 2.6887
5430.0000 0.0113 0.1357 0.0907 2.6244 2.5856 2.5539
5440.0000 0.0424 0.1499 0.0717 2.6390 2.7268 2.8364
5450.0000 0.0149 0.1681 0.0146 2.7213 2.8241 2.6517
5460.0000 0.0946 0.1580 -0.0243 2.8124 2.8993 2.8161
5470.0000 0.1471 0.1106 0.0167 2.7138 2.8183 2.6544
5480.0000 0.0436 0.0982 -0.0654 2.7980 2.8604 2.5532
5490.0000 0.1658 0.1482 0.0444 2.8154 2.7561 2.6809
5500.0000 0.1559 -0.0944 0.0593 2.8057 2.7244 2.6377
5510.0000 0.1201 0.0981 0.0425 2.7168 2.7843 2.4899
5520.0000 0.1363 0.0317 -0.0145 2.6839 2.7295 2.5848
5530.0000 0.1839 0.0252 0.0771 2.7413 2.5529 2.5587
5540.0000 0.1603 0.0696 -0.0317 2.8618 2.6663 2.6464
5550.0000 0.1629 0.0738 -0.0802 2.7561 2.5850 2.5826
5560.0000 0.1116 -0.0086 0.0354 2.6610 2.5588 2.6163
5570.0000 0.0677 0.0176 0.1163 2.7479 2.7698 2.7120
5580.0000 0.0750 0.0997 0.0737 2.7362 2.8224 2.8189
5590.0000 0.0244 0.0944 0.0724 2.7443 2.8640 2.7178
5600.0000 0.1135 -0.0685 0.0333 2.6980 2.7020 2.7297
5610.0000 0.1236 -0.0802 -0.1289 2.6832 2.6697 2.7606
5620.0000 0.1086 -0.0271 -0.0640 2.6830 2.7116 2.7135
5630.0000 0.0604 -0.1175 -0.0380 2.5369 2.8689 2.7416
5640.0000 0.1807 -0.0066 -0.1035 2.7322 2.8498 2.7813
5650.0000 0.1122 -0.0833 -0.1058 2.7123 2.6201 2.7877
5660.0000 0.1296 0.0554 0.0581 2.7054 2.7865 2.6436
5670.0000 -0.0681 -0.0514 -0.1438 2.7639 2.7547 2.8310
5680.0000 0.1448 -0.0389 -0.1271 2.7432 2.7110 2.7454
5690.0000 0.0416 -0.0660 -0.1235 2.6781 2.7319 2.5368
5700.0000 0.1213 0.0217 -0.1473 2.6152 2.8535 2.8547
5710.0000 -0.0504 -0.1140 -0.1782 2.5997 2.8009 2.7218
5720.0000 0.0523 -0.3431 -0.1100 2.7193 2.7342 2.7622
5730.0000 -0.0805 -0.0238 -0.1274 2.6946 2.8528 2.5539
5740.0000 0.0550 0.0884 -0.0652 2.8441 2.9105 2.8959
5750.0000 -0.0062 -0.0556 -0.1051 2.6793 2.8572 3.0214
5760.0000 0.1111 -0.0561 0.0144 2.6905 2.7436 2.8046
5770.0000 0.0709 -0.0266 0.0427 2.6189 2.6140 2.6908
5780.0000 0.1429 -0.1519 -0.0589 2.6732 2.6305 2.6547
5790.0000 0.1283 -0.2598 0.0105 2.5834 2.6349 2.6037
5800.0000 0.0789 -0.1538 -0.0237 2.5740 2.5913 2.5719
5810.0000 0.0066 -0.2459 0.1063 2.7238 2.6771 2.6993
5820.0000 0.0254 -0.1296 -0.0203 2.6784 2.7508 2.6283
5830.0000 0.1074 -0.1220 0.0643 2.5445 2.6249 2.5962
5840.0000 0.0391 -0.0606 0.1285 2.6292 2.7130 2.5183
5850.0000 0.1948 0.0902 0.1420 2.8235 2.6823 2.5331
5860.0000 0.0900 0.0165 0.0318 2.6805 2.7342 2.7892
5870.0000 0.1061 0.0499 0.0015 2.7104 2.5378 2.6302
5880.0000 0.1022 0.0772 0.0953 2.7789 2.6245 2.7167
5890.0000 0.1693 0.0390 0.0222 2.6089 2.6253 2.6185
5900.0000 0.0387 -0.0400 -0.0205 2.7571 2.7510 2.6852
5910.0000 0.0981 -0.0836 0.0492 2.6602 2.8145 2.7529
5920.0000 0.0034 -0.1008 -0.0014 2.7303 2.7050 2.7583
5930.0000 -0.0479 -0.1470 -0.0616 2.7429 2.6746 2.7877
5940.0000 0.0500 0.1075 0.0844 2.6243 2.9105 2.6212
5950.0000 0.1350 0.0187 0.1314 2.5716 2.8453 2.6556
5960.0000 0.1112 -0.0287 0.0597 2.6040 2.6994 2.5136
5970.0000 0.0678 -0.0009 -0.0874 2.7792 2.7687 2.7423
5980.0000 -0.0612 0.2146 -0.1190 2.6230 2.7359 2.6528
5990.0000 0.0813 0.0107 0.0483 2.5931 2.7589 2.7479
6000.0000 0.1109 -0.0212 0.0752 2.7482 2.6572 2.7312
6010.0000 0.0509 -0.1243 0.0708 2.7598 2.5030 2.6792
6020.0000 0.0367 -0.1511 0.1113 2.6723 2.5012 2.4850
6030.0000 0.1103 -0.1687 -0.0473 2.7606 2.6086 2.6865
6040.0000 0.0195 -0.0119 -0.0390 2.6027 2.5816 2.7048
6050.0000 0.0994 -0.1277 0.0956 2.6734 2.5916 2.6180
6060.0000 0.1369 0.0307 0.1026 2.5696 2.6045 2.6410
6070.0000 0.1319 -0.0095 0.0912 2.6674 2.5991 2.7391
6080.0000 -0.0030 0.0830 0.1213 2.5859 2.7414 2.8883
6090.0000 0.1815 0.0025 -0.0994 2.6185 2.7408 2.7512
6100.0000 0.1149 0.0533 0.0195 2.5774 2.7305 2.6628
6110.0000 0.0748 -0.0004 -0.1187 2.7393 2.6905 2.8075
6120.0000 0.1776 -0.0318 -0.0048 2.7411 2.4527 2.7069
6130.0000 0.2343 0.0138 -0.0889 2.7246 2.7797 2.8358
6140.0000 0.1245 0.0421 -0.0132 2.7801 2.5864 2.6401
6150.0000 0.1279 -0.0365 0.0546 2.8892 2.6843 2.7001
6160.0000 0.0391 0.1212 -0.0554 2.7627 2.5940 2.6624
6170.0000 0.2001 0.1470 0.0094 2.7149 2.5455 2.6947
6180.0000 0.0404 -0.0113 0.0165 2.5781 2.5493 2.6218
6190.0000 0.1347 0.1078 0.0061 2.7241 2.4877 2.6529
6200.0000 0.1886 0.0509 -0.0386 2.7697 2.4997 2.6146
6210.0000 0.0261 0.0848 0.0344 2.6855 2.6215 2.6596
6220.0000 -0.0470 0.1010 -0.0475 2.7008 2.6013 2.7624
6230.0000 0.1307 0.1368 0.0641 2.7374 2.6876 2.6190
6240.0000 0.0198 0.1634 0.0023 2.6889 2.7725 2.5493
6250.0000 0.1474 0.1548 0.0064 2.7733 2.5662 2.6845
6260.0000 0.0179 0.2851 -0.0466 2.8399 2.7372 2.7073
6270.0000 0.0456 0.3079 0.1172 2.7871 2.7702 2.6795
6280.0000 0.0359 0.2110 0.0463 2.6504 2.5949 2.6710
6290.0000 0.1060 0.2188 -0.0211 2.7625 2.6223 2.7567
6300.0000 -0.0141 0.3189 0.0035 2.7742 2.5781 2.6926
6310.0000 0.0525 0.2328 0.0176 2.8713 2.5960 2.7178
6320.0000 0.1364 0.3048 -0.0128 2.6772 2.7124 2.7523
6330.0000 0.0245 0.2879 0.0509 2.7644 2.6612 2.7070
6340.0000 0.0483 0.2043 -0.0579 2.6460 2.7800 2.5890
6350.0000 0.0881 0.4121 0.0254 2.6978 2.7521 2.6785
6360.0000 0.2284 0.2079 0.1095 2.6457 2.5865 2.7346
6370.0000 0.3153 0.1178 0.0301 2.9645 2.8388 2.7744
6380.0000 0.3705 0.1559 0.0089 2.7469 2.6943 2.8091
6390.0000 0.2115 0.2800 0.0506 2.8742 2.8484 2.8016
6400.0000 0.2718 0.1599 0.0798 2.7345 2.8377 2.8163
6410.0000 0.2311 0.0914 0.0073 2.7754 2.6815 2.6311
6420.0000 0.1704 0.2537 0.0048 2.7755 2.8816 2.6870
6430.0000 0.1273 0.1679 -0.0403 2.7271 2.8484 2.5510
6440.0000 0.1170 0.2529 -0.0497 2.7098 2.7195 2.7628
6450.0000 0.2517 0.0346 0.0178 2.7271 2.6601 2.6139
6460.0000 0.1644 0.0920 -0.0516 2.6929 2.8176 2.6213
6470.0000 0.2350 0.3565 -0.0955 2.7169 2.6923 2.5708
6480.0000 0.2067 0.2490 0.0163 2.8198 2.8142 2.6887
6490.0000 0.1222 -0.0531 -0.1319 2.7408 2.7434 2.7083
6500.0000 0.1567 0.1775 -0.1528 2.7369 2.7591 2.5819
6510.0000 0.2032 0.0606 0.0029 2.6759 2.6502 2.5994
6520.0000 0.3858 0.0306 -0.1102 2.6878 2.9346 2.6681
6530.0000 0.3607 0.0822 -0.0201 2.8931 2.8844 2.6700
6540.0000 0.2771 0.0568 -0.1210 2.8984 2.6556 2.6480
6550.0000 0.2672 0.1871 -0.0222 2.7437 2.6134 2.5428
6560.0000 0.2458 0.2372 -0.1180 2.6950 2.7716 2.5500
6570.0000 0.1866 0.1825 -0.0694 2.6904 2.7480 2.6235
6580.0000 0.2523 0.0816 -0.0299 2.6747 2.8771 2.8126
6590.0000 0.0892 0.2310 0.1900 2.8299 2.8363 2.7295
6600.0000 0.0278 0.2723 0.0209 2.8135 2.8701 2.7011
6610.0000 0.0783 0.0983 -0.0260 2.7555 2.7232 2.6272
6620.0000 0.1085 0.3857 -0.0495 2.7939 2.6687 2.7131
6630.0000 -0.0401 0.1933 -0.0170 2.6582 2.7739 2.7274
6640.0000 -0.0973 0.1111 -0.0970 2.6914 2.6503 2.8419
6650.0000 0.1002 0.0117 0.0462 2.7523 2.7854 2.7041
6660.0000 0.1751 0.1228 0.1224 2.8125 2.7671 2.6776
6670.0000 -0.0094 0.0712 0.1018 2.7116 2.7725 2.6045
6680.0000 0.1314 -0.0071 0.2472 2.6388 2.6547 2.6392
6690.0000 -0.0193 -0.0349 0.0112 2.6298 2.6494 2.4812
6700.0000 0.1433 0.0804 0.0982 2.7468 2.9496 2.5847
6710.0000 0.1278 0.0721 0.2668 2.6507 2.8046 2.7149
6720.0000 0.2284 0.0914 0.0856 2.8014 2.7295 2.6887
6730.0000 0.1475 0.0608 -0.0705 2.4705 2.7797 2.6677
6740.0000 0.2279 0.0897 0.0272 2.6926 2.6275 2.6988
6750.0000 0.0651 0.1985 0.0403 2.7417 2.8454 2.5216
6760.0000 0.0664 0.0197 0.0668 2.7906 2.7981 2.7397
6770.0000 0.0114 0.1391 -0.0822 2.9172 2.7557 2.6094
6780.0000 -0.1798 0.0991 0.0186 2.8763 2.5875 2.7377
6790.0000 0.0903 0.1365 0.1222 2.9102 2.7595 2.7643
6800.0000 -0.0850 0.0436 -0.0053 2.8245 2.8667 2.7196
6810.0000 -0.0262 0.1152 -0.0127 2.8742 2.7832 2.8450
6820.0000 0.0247 0.0237 0.0123 3.0705 2.7926 2.7049
6830.0000 -0.0159 0.1761 0.0874 3.0037 2.7322 2.6380
6840.0000 0.0379 0.0830 0.0711 2.8012 2.7010 2.8199
6850.0000 0.0058 0.2168 -0.0720 2.8329 2.6488 2.7237
6860.0000 -0.0197 0.2229 -0.1351 2.6344 2.7487 2.7266
6870.0000 -0.0482 0.2676 0.0242 2.7482 2.6879 2.7607
6880.0000 0.0573 0.0501 0.0274 2.6889 2.7506 2.6789
6890.0000 0.0452 0.0072 -0.0187 2.8055 2.6995 2.5515
6900.0000 0.1181 0.1823 0.1232 2.7796 2.7349 2.7953
6910.0000 0.1100 0.0971 0.0702 2.6479 2.7349 2.7664
6920.0000 0.0651 0.1049 0.0627 2.7598 2.7693 2.6386
6930.0000 -0.0428 0.0615 0.0937 2.8830 2.7634 2.7036
6940.0000 -0.0346 0.1841 -0.0697 2.7678 2.6594 2.7468
6950.0000 0.0030 0.1025 -0.0681 2.8550 2.8301 2.7523
6960.0000 -0.0871 0.2793 -0.0090 2.7420 2.6990 2.8381
6970.0000 0.0017 0.2219 0.0344 2.6168 2.7644 2.8134
6980.0000 -0.0062 0.2085 0.1737 2.9076 2.7829 2.8798
6990.0000 0.0790 0.0582 0.2174 2.6724 2.8669 2.8631
7000.0000 0.2249 0.2671 0.1013 2.7182 2.7380 2.8275
7010.0000 0.0433 0.3363 0.0397 2.8034 2.8642 2.8254
7020.0000 -0.0843 0.2506 0.0464 2.6838 2.8174 2.7795
7030.0000 0.0634 0.3387 0.1179 2.9154 2.7672 2.7471
7040.0000 0.1430 0.2983 0.1440 2.7976 2.7266 2.6795
7050.0000 0.0523 0.2623 0.1013 2.9401 2.8022 2.8843
7060.0000 0.1402 0.0293 0.1235 2.8370 2.8095 2.7353
7070.0000 -0.0153 0.0063 0.0688 2.9202 2.7006 2.8752
7080.0000 0.0425 0.0561 -0.0680 2.6900 2.7021 2.8176
7090.0000 -0.0907 0.0746 0.1352 2.8603 2.7391 2.8174
7100.0000 -0.1028 -0.0204 0.2177 3.0427 2.7376 2.7644
7110.0000 -0.0856 0.0616 0.2963 2.7097 2.6680 2.9576
7120.0000 -0.0839 0.1959 0.1766 2.8202 2.7851 2.7964
7130.0000 0.0816 0.1697 0.2356 2.9637 2.5994 2.7514
7140.0000 -0.0228 0.0871 0.2954 2.8457 2.7160 2.7416
7150.0000 0.1201 0.0312 0.1852 2.7953 2.8409 2.7804
7160.0000 -0.0496 0.1766 0.2538 2.9079 2.7442 2.9033
7170.0000 -0.0783 0.1697 0.1538 2.7294 2.7516 2.7393
7180.0000 -0.1547 0.0961 0.3333 2.8160 2.6935 2.7269
7190.0000 0.0002 0.1627 0.2487 2.7828 2.6200 2.6161
7200.0000 -0.0317 0.1177 0.1872 2.8359 2.7108 2.8033
7210.0000 -0.0854 0.0754 0.3275 2.6937 2.8139 2.7412
7220.0000 -0.1260 0.1361 0.2076 2.8128 2.8011 2.7727
7230.0000 0.0484 0.0408 0.2491 2.9648 2.8383 2.7743
7240.0000 0.1299 0.0568 0.1541 2.9499 2.6938 2.8188
7250.0000 0.0673 0.1973 0.0887 2.7626 2.5270 2.7340
7260.0000 0.0551 0.0917 0.1912 2.7729 2.6947 2.7576
7270.0000 0.0434 -0.0488 0.1721 2.7857 2.7049 2.8288
7280.0000 -0.0411 0.0388 0.2185 2.8419 2.6508 2.8129
7290.0000 0.0729 0.0063 0.0352 2.9178 2.6771 3.0213
7300.0000 0.1433 0.0572 0.1703 2.7878 2.5852 2.7432
7310.0000 -0.0028 0.0201 0.1973 2.8021 2.6994 2.6406
7320.0000 0.0134 0.0403 0.2750 2.7362 2.6099 2.7041
7330.0000 0.2181 -0.0325 0.2266 2.8709 2.5916 2.8113
7340.0000 0.1133 -0.1261 0.2820 2.7284 2.5116 2.9472
7350.0000 0.1288 -0.1588 0.1724 2.6615 2.6242 2.7427
7360.0000 0.2398 -0.1634 0.1978 2.8137 2.5937 2.8079
